149	0.674	0.0	0.0	0.674	0.674	0.6921	0.0116	0.0116	0.6917	0.6921
150	0.768	0.0	0.0	0.768	0.768	0.6926	0.0115	0.0115	0.6922	0.6926
151	0.83	0.0	0.0	0.83	0.83	0.6935	0.0115	0.0115	0.6931	0.6935
152	0.844	0.0	0.0	0.844	0.844	0.6945	0.0114	0.0114	0.6941	0.6945
153	0.81	0.0	0.0	0.81	0.81	0.6953	0.0113	0.0113	0.6949	0.6953
154	0.806	0.0	0.0	0.806	0.806	0.696	0.0112	0.0112	0.6956	0.696
155	0.818	0.0	0.0	0.818	0.818	0.6968	0.0112	0.0112	0.6964	0.6968
156	0.774	0.0	0.0	0.774	0.774	0.6973	0.0111	0.0111	0.6969	0.6973
157	0.8	0.0	0.0	0.8	0.8	0.6979	0.011	0.011	0.6975	0.6979
158	0.826	0.0	0.0	0.826	0.826	0.6987	0.0109	0.0109	0.6983	0.6987
159	0.782	0.0	0.0	0.782	0.782	0.6993	0.0109	0.0109	0.6989	0.6993
160	0.814	0.0	0.0	0.814	0.814	0.7	0.0108	0.0108	0.6996	0.7
161	0.73	0.0	0.0	0.73	0.73	0.7002	0.0107	0.0107	0.6998	0.7002
162	0.74	0.0	0.0	0.74	0.74	0.7004	0.0107	0.0107	0.7	0.7004
163	0.794	0.0	0.0	0.794	0.794	0.701	0.0106	0.0106	0.7006	0.701
164	0.792	0.0	0.0	0.788	0.792	0.7015	0.0105	0.0105	0.7011	0.7015
165	0.774	0.0	0.0	0.766	0.774	0.702	0.0105	0.0105	0.7015	0.702
166	0.836	0.0	0.0	0.836	0.836	0.7028	0.0104	0.0104	0.7023	0.7028
167	0.78	0.0	0.0	0.766	0.78	0.7032	0.0104	0.0104	0.7027	0.7032
168	0.738	0.0	0.0	0.718	0.738	0.7035	0.0103	0.0103	0.7028	0.7035
169	0.784	0.0	0.0	0.774	0.784	0.7039	0.0102	0.0102	0.7032	0.7039
170	0.792	0.0	0.0	0.744	0.792	0.7044	0.0102	0.0102	0.7035	0.7044
171	0.746	0.0	0.0	0.696	0.746	0.7047	0.0101	0.0101	0.7034	0.7047
172	0.782	0.0	0.0	0.774	0.782	0.7051	0.0101	0.0101	0.7038	0.7051
173	0.742	0.0	0.0	0.734	0.742	0.7054	0.01	0.01	0.704	0.7054
174	0.786	0.0	0.0	0.776	0.786	0.7058	0.0099	0.0099	0.7044	0.7058
175	0.78	0.0	0.0	0.758	0.78	0.7062	0.0099	0.0099	0.7047	0.7062
176	0.874	0.0	0.0	0.86	0.874	0.7072	0.0098	0.0098	0.7056	0.7072
177	0.81	0.0	0.0	0.806	0.81	0.7078	0.0098	0.0098	0.7062	0.7078
178	0.79	0.0	0.0	0.782	0.79	0.7082	0.0097	0.0097	0.7066	0.7082
179	0.822	0.0	0.0	0.82	0.822	0.7089	0.0097	0.0097	0.7072	0.7089
180	0.738	0.0	0.0	0.738	0.738	0.709	0.0096	0.0096	0.7074	0.709
181	0.864	0.0	0.0	0.86	0.864	0.7099	0.0096	0.0096	0.7083	0.7099
182	0.904	0.0	0.0	0.904	0.904	0.711	0.0095	0.0095	0.7093	0.711
183	0.906	0.0	0.0	0.898	0.906	0.712	0.0095	0.0095	0.7104	0.712
184	0.916	0.0	0.0	0.896	0.916	0.7131	0.0094	0.0094	0.7114	0.7131
185	0.91	0.0	0.0	0.906	0.91	0.7142	0.0094	0.0094	0.7124	0.7142
186	0.908	0.0	0.0	0.908	0.908	0.7152	0.0093	0.0093	0.7135	0.7152
187	0.902	0.0	0.0	0.9	0.902	0.7162	0.0093	0.0093	0.7145	0.7162
188	0.872	0.0	0.0	0.872	0.872	0.7171	0.0092	0.0092	0.7153	0.7171
189	0.884	0.0	0.0	0.884	0.884	0.7179	0.0092	0.0092	0.7162	0.7179
190	0.86	0.0	0.0	0.86	0.86	0.7187	0.0091	0.0091	0.717	0.7187
191	0.872	0.0	0.0	0.872	0.872	0.7195	0.0091	0.0091	0.7178	0.7195
